mapNUm 	 mapName 	 width 	 height 	 StartX 	 StartY  	 GoalX 	 GoalY 	 optimalCost 	 ForwardverticesNum 	 BackwardverticesNum 	 times 	 OSME
235	03d.ma	274	391	164	231	82	226	93.38477631081	 185	 1039 0.000486  1224  0
236	03d.ma	274	391	132	109	136	23	95.94112549688	 319	 879 0.000425  1198  0
237	03d.ma	274	391	23	172	24	244	92.45584412266	 768	 225 0.000312  993  0
238	03d.ma	274	391	188	177	167	262	94.87005768503	 39	 487 0.000174  526  0
239	03d.ma	274	391	99	336	189	349	95.38477631081	 379	 153 0.000158  532  0
240	03d.ma	274	391	185	344	92	345	93.41421356237	 93	 46 6.7e-05  139  0
241	03d.ma	274	391	168	165	183	252	94.97056274844	 564	 127 0.000218  691  0
242	03d.ma	274	391	101	348	100	251	99.07106781185	 198	 145 0.00011  343  0
243	03d.ma	274	391	123	223	111	311	96.2842712474	 352	 265 0.000192  617  0
244	03d.ma	274	391	111	235	41	247	98.18376618399	 1534	 578 0.000725  2112  0
245	03d.ma	274	391	165	258	103	216	99.79898987318	 420	 1902 0.000683  2322  0
246	03d.ma	274	391	91	223	18	179	97.66904755821	 926	 623 0.000538  1493  0
247	03d.ma	274	391	84	128	180	126	99.31370849896	 133	 207 0.000125  340  0
248	03d.ma	274	391	179	259	116	232	96.08326112058	 941	 1022 0.000632  1835  0
249	03d.ma	274	391	86	227	137	153	98.63961030665	 918	 367 0.000426  1285  0
250	03d.ma	274	391	129	174	148	85	96.87005768503	 303	 184 0.000142  487  0
251	03d.ma	274	391	84	78	182	73	100.07106781185	 183	 137 0.000123  320  0
252	03d.ma	274	391	102	253	95	350	100.72792206133	 160	 264 0.000111  424  0
253	03d.ma	274	391	46	218	103	276	102.69848480977	 1057	 546 0.000442  1603  0
254	03d.ma	274	391	110	274	162	223	101.18376618399	 694	 1289 0.00053  1849  0
255	03d.ma	274	391	134	170	73	236	101.22539674428	 222	 1135 0.000424  1357  0
256	03d.ma	274	391	136	118	114	198	100.76955262162	 957	 704 0.000535  1654  0
257	03d.ma	274	391	12	341	111	341	100.65685424948	 88	 151 9.8e-05  239  0
258	03d.ma	274	391	99	71	146	114	98.52691193451	 1068	 1362 0.000633  2389  0
259	03d.ma	274	391	144	120	111	200	100.49747468295	 711	 639 0.000437  1350  0
260	03d.ma	274	391	183	73	143	6	99.76955262162	 765	 1116 0.000691  1881  0
261	03d.ma	274	391	140	166	88	240	106.66904755821	 322	 1698 0.000641  2020  0
262	03d.ma	274	391	103	181	100	121	105.18376618399	 1068	 1002 0.000574  1902  0
263	03d.ma	274	391	99	180	41	239	102.98275605717	 830	 890 0.000545  1558  0
264	03d.ma	274	391	123	164	138	77	106.87005768503	 812	 706 0.000649  1378  0
265	03d.ma	274	391	33	197	111	183	101.88225099376	 690	 1057 0.000612  1737  0
266	03d.ma	274	391	39	234	134	208	106.94112549688	 131	 1046 0.000421  1177  0
267	03d.ma	274	391	26	262	96	205	103.5685424948	 732	 1132 0.000601  1864  0
268	03d.ma	274	391	180	352	136	323	102.35533905925	 1183	 326 0.000378  1509  0
269	03d.ma	274	391	101	232	39	173	103.4264068711	 1629	 495 0.000642  2124  0
270	03d.ma	274	391	107	274	117	174	106.48528137422	 434	 57 0.000159  491  0
271	03d.ma	274	391	143	199	43	225	110.76955262162	 429	 217 0.000219  646  0
272	03d.ma	274	391	126	211	92	305	109.25483399584	 659	 179 0.00028  838  0
273	03d.ma	274	391	99	75	157	122	109.52691193451	 1096	 1642 0.000737  2635  0
